"gene_id"	"path_id"	"path_name"
"STMMW_08241"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_12971"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_13331"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_13831"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_18691"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_21721"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_24271"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_27251"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_29151"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_30291"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_30301"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_32541"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_36921"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_40271"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_40461"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_41701"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_45281"	"md:sev_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"STMMW_08241"	"md:sev_M00002"	"Glycolysis, core module involving three-carbon compounds"
"STMMW_12971"	"md:sev_M00002"	"Glycolysis, core module involving three-carbon compounds"
"STMMW_13831"	"md:sev_M00002"	"Glycolysis, core module involving three-carbon compounds"
"STMMW_18691"	"md:sev_M00002"	"Glycolysis, core module involving three-carbon compounds"
"STMMW_29151"	"md:sev_M00002"	"Glycolysis, core module involving three-carbon compounds"
"STMMW_30301"	"md:sev_M00002"	"Glycolysis, core module involving three-carbon compounds"
"STMMW_36921"	"md:sev_M00002"	"Glycolysis, core module involving three-carbon compounds"
"STMMW_40461"	"md:sev_M00002"	"Glycolysis, core module involving three-carbon compounds"
"STMMW_45281"	"md:sev_M00002"	"Glycolysis, core module involving three-carbon compounds"
"STMMW_08241"	"md:sev_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"STMMW_12971"	"md:sev_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"STMMW_21721"	"md:sev_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"STMMW_29151"	"md:sev_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"STMMW_30291"	"md:sev_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"STMMW_30301"	"md:sev_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"STMMW_34901"	"md:sev_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"STMMW_36921"	"md:sev_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"STMMW_40461"	"md:sev_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"STMMW_40501"	"md:sev_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"STMMW_43591"	"md:sev_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"STMMW_45281"	"md:sev_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"STMMW_00061"	"md:sev_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"STMMW_08371"	"md:sev_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"STMMW_18671"	"md:sev_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"STMMW_21121"	"md:sev_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"STMMW_23621"	"md:sev_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"STMMW_23631"	"md:sev_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"STMMW_24921"	"md:sev_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"STMMW_24931"	"md:sev_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"STMMW_27251"	"md:sev_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"STMMW_30231"	"md:sev_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"STMMW_30371"	"md:sev_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
