"gene_id"	"path_id"	"path_name"
"EC958_0126"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_0867"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_1696"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_1896"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_1945"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_2001"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_2075"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_2432"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_3048"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_3204"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_3205"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_4020"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_4065"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_4066"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_4400"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_4404"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_4480"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_5009"	"md:ecos_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"EC958_0126"	"md:ecos_M00002"	"Glycolysis, core module involving three-carbon compounds"
"EC958_0867"	"md:ecos_M00002"	"Glycolysis, core module involving three-carbon compounds"
"EC958_1696"	"md:ecos_M00002"	"Glycolysis, core module involving three-carbon compounds"
"EC958_1896"	"md:ecos_M00002"	"Glycolysis, core module involving three-carbon compounds"
"EC958_2001"	"md:ecos_M00002"	"Glycolysis, core module involving three-carbon compounds"
"EC958_2075"	"md:ecos_M00002"	"Glycolysis, core module involving three-carbon compounds"
"EC958_3048"	"md:ecos_M00002"	"Glycolysis, core module involving three-carbon compounds"
"EC958_3205"	"md:ecos_M00002"	"Glycolysis, core module involving three-carbon compounds"
"EC958_4020"	"md:ecos_M00002"	"Glycolysis, core module involving three-carbon compounds"
"EC958_4404"	"md:ecos_M00002"	"Glycolysis, core module involving three-carbon compounds"
"EC958_0126"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_0867"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_1696"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_2001"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_2432"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_3048"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_3204"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_3205"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_3797"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_4020"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_4065"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_4066"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_4404"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_4410"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_4725"	"md:ecos_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"EC958_0141"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_0699"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_0700"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_0879"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_2072"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_2370"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_2780"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_2781"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_3194"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_3220"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_3777"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_4295"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_4480"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_4571"	"md:ecos_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"EC958_1475"	"md:ecos_M00005"	"PRPP biosynthesis, ribose 5P => PRPP"
"EC958_0879"	"md:ecos_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"EC958_2072"	"md:ecos_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"EC958_2370"	"md:ecos_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"EC958_0141"	"md:ecos_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"EC958_0699"	"md:ecos_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"EC958_0700"	"md:ecos_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"EC958_2780"	"md:ecos_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"EC958_2781"	"md:ecos_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"EC958_3194"	"md:ecos_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"EC958_3220"	"md:ecos_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"EC958_3777"	"md:ecos_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"EC958_4295"	"md:ecos_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"EC958_4571"	"md:ecos_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"EC958_0879"	"md:ecos_M00008"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"
"EC958_2070"	"md:ecos_M00008"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"
"EC958_2071"	"md:ecos_M00008"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"
"EC958_2072"	"md:ecos_M00008"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"
"EC958_0258"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_0260"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_0834"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_0836"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_0837"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_0838"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_0839"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_0840"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_0841"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_0842"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_0843"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_0883"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_1333"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_1608"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_1830"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_1831"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_2547"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_3628"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_4516"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_4517"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_4518"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_4519"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_4520"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_4601"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_4642"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_4643"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_4644"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_4645"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_4895"	"md:ecos_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"EC958_0260"	"md:ecos_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"EC958_0834"	"md:ecos_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"EC958_0883"	"md:ecos_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"EC958_1333"	"md:ecos_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"EC958_1608"	"md:ecos_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"EC958_4895"	"md:ecos_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"EC958_0258"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_0836"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_0837"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_0838"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_0839"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_0840"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_0841"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_0842"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_0843"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_1830"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_1831"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_2547"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_3628"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_4516"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_4517"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_4518"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_4519"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_4520"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_4601"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_4642"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_4643"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_4644"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_4645"	"md:ecos_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"EC958_0260"	"md:ecos_M00012"	"Glyoxylate cycle"
"EC958_0834"	"md:ecos_M00012"	"Glyoxylate cycle"
"EC958_0883"	"md:ecos_M00012"	"Glyoxylate cycle"
"EC958_1608"	"md:ecos_M00012"	"Glyoxylate cycle"
"EC958_3361"	"md:ecos_M00012"	"Glyoxylate cycle"
"EC958_3628"	"md:ecos_M00012"	"Glyoxylate cycle"
"EC958_4461"	"md:ecos_M00012"	"Glyoxylate cycle"
"EC958_4462"	"md:ecos_M00012"	"Glyoxylate cycle"
"EC958_0420"	"md:ecos_M00015"	"Proline biosynthesis, glutamate => proline"
"EC958_0421"	"md:ecos_M00015"	"Proline biosynthesis, glutamate => proline"
"EC958_0523"	"md:ecos_M00015"	"Proline biosynthesis, glutamate => proline"
"EC958_0021"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_0135"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_0164"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_0201"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_0312"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_0793"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_2788"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_2795"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_3138"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_3756"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_3827"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_4271"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_4425"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_4479"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_4764"	"md:ecos_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"EC958_0135"	"md:ecos_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"EC958_3400"	"md:ecos_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"EC958_3827"	"md:ecos_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"EC958_4292"	"md:ecos_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"EC958_4424"	"md:ecos_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"EC958_4425"	"md:ecos_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"EC958_4460"	"md:ecos_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"EC958_4465"	"md:ecos_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"EC958_4479"	"md:ecos_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"EC958_0135"	"md:ecos_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"EC958_0136"	"md:ecos_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"EC958_0137"	"md:ecos_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"EC958_3827"	"md:ecos_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"EC958_4425"	"md:ecos_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"EC958_4479"	"md:ecos_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"EC958_0217"	"md:ecos_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"EC958_0218"	"md:ecos_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"EC958_4147"	"md:ecos_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"EC958_4148"	"md:ecos_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"EC958_4232"	"md:ecos_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"EC958_4233"	"md:ecos_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"EC958_4234"	"md:ecos_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"EC958_4235"	"md:ecos_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"EC958_4238"	"md:ecos_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"EC958_0118"	"md:ecos_M00020"	"Serine biosynthesis, glycerate-3P => serine"
"EC958_1063"	"md:ecos_M00020"	"Serine biosynthesis, glycerate-3P => serine"
"EC958_3113"	"md:ecos_M00020"	"Serine biosynthesis, glycerate-3P => serine"
"EC958_3193"	"md:ecos_M00020"	"Serine biosynthesis, glycerate-3P => serine"
"EC958_2747"	"md:ecos_M00021"	"Cysteine biosynthesis, serine => cysteine"
"EC958_4015"	"md:ecos_M00021"	"Cysteine biosynthesis, serine => cysteine"
"EC958_5027"	"md:ecos_M00021"	"Cysteine biosynthesis, serine => cysteine"
"EC958_0525"	"md:ecos_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"EC958_0866"	"md:ecos_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"EC958_1064"	"md:ecos_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"EC958_1913"	"md:ecos_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"EC958_1926"	"md:ecos_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"EC958_2664"	"md:ecos_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
