word	p-value	corrected-p-value
shape-determining	1.33390011290701e-14	2.32632179690983e-11
oxidase	1.39929765972647e-11	1.22018755928148e-08
aldolase	2.22436803370277e-11	1.29309928359255e-08
conserved	8.73649496267809e-11	3.80911180372765e-08
serine	1.20567530821105e-10	4.20539547504015e-08
peptidase	1.54807388956933e-10	4.49973477234819e-08
primosomal	3.58716855986303e-10	8.0066773006505e-08
cytidylyltransferase	3.67278775259197e-10	8.0066773006505e-08
ribonuclease	9.06103245012615e-10	1.75582673255778e-07
isomerase	1.44003791640103e-09	2.5114261262034e-07
dihydrodipicolinate	2.28854275869045e-09	3.62838051923286e-07
cytochrome	3.63691372219307e-09	5.28564794292059e-07
hypothetical	4.38464709246108e-09	5.47232006951084e-07
hydrolase	4.39291748699265e-09	5.47232006951084e-07
thymidylate	5.77957402643665e-09	6.71971806807034e-07
heat	9.18433103710076e-09	9.4220431345316e-07
shock	9.18433103710076e-09	9.4220431345316e-07
repressor	2.31908960141286e-08	2.24694014714668e-06
protein	4.54692541843283e-08	4.17359891039308e-06
peptide	3.36357632649477e-07	2.93303855670344e-05
regulator	4.14725437639911e-07	3.44419601544764e-05
uroporphyrinogen	5.9280518345407e-07	4.49500973888651e-05
ribonucleoside-diphosphate	5.9280518345407e-07	4.49500973888651e-05
heptosyltransferase	9.41786411969391e-07	6.31721347105623e-05
ubiquinol	9.41786411969391e-07	6.31721347105623e-05
2-c-methyl-d-erythritol	9.41786411969391e-07	6.31721347105623e-05
dehydratase	1.49617270574823e-06	9.66416740305525e-05
dehydrogenase	2.01248578083564e-06	0.000125349114349191
atp-dependent	2.37683982937631e-06	0.000142938229739044
chaperone	2.59379590112317e-06	0.000150786001718627
release	4.79797308850913e-06	0.000269924679559998
ribosome	5.99795139522816e-06	0.000326888351039935
acid	6.19670608175312e-06	0.000327486527472043
dihydrofolate	9.52769358477972e-06	0.000488714635642819
dihydrolipoamide	1.51342710282237e-05	0.000713355910087083
methylase	1.51342710282237e-05	0.000713355910087083
protease	1.51342710282237e-05	0.000713355910087083
transcriptional	1.75733752253343e-05	0.000806525431394292
component	1.89815536945439e-05	0.000848816144699605
4-cyclodiphosphate	2.40394274648473e-05	0.000952835488606677
dihydroneopterin	2.40394274648473e-05	0.000952835488606677
lyase	2.40394274648473e-05	0.000952835488606677
deformylase	2.40394274648473e-05	0.000952835488606677
cysteine	2.40394274648473e-05	0.000952835488606677
acyl	3.13429039998279e-05	0.00121471165723778
pyrophosphatase	3.81834900778065e-05	0.00130572562148421
primase	3.81834900778065e-05	0.00130572562148421
if-3	3.81834900778065e-05	0.00130572562148421
aminotransferase	3.81834900778065e-05	0.00130572562148421
2-oxoglutarate	3.81834900778065e-05	0.00130572562148421
ferrochelatase	3.81834900778065e-05	0.00130572562148421
topological	6.06479342748256e-05	0.00179271181992027
peptidyl-trna	6.06479342748256e-05	0.00179271181992027
specificity	6.06479342748256e-05	0.00179271181992027
adenylosuccinate	6.06479342748256e-05	0.00179271181992027
cluster	6.06479342748256e-05	0.00179271181992027
adenylate	6.06479342748256e-05	0.00179271181992027
dephospho-coa	6.06479342748256e-05	0.00179271181992027
n-succinyltransferase	6.06479342748256e-05	0.00179271181992027
hydroxylase	7.1538644146523e-05	0.00207938992319227
ftsl	9.63263923983829e-05	0.00243468446873594
racemase	9.63263923983829e-05	0.00243468446873594
if-1	9.63263923983829e-05	0.00243468446873594
uridylyltransferase	9.63263923983829e-05	0.00243468446873594
menaquinone	9.63263923983829e-05	0.00243468446873594
lexa	9.63263923983829e-05	0.00243468446873594
secb	9.63263923983829e-05	0.00243468446873594
rrna	9.63263923983829e-05	0.00243468446873594
regulatory	9.63263923983829e-05	0.00243468446873594
ribosomal	9.84847879612374e-05	0.00245367814577711
enolase	0.000152990149948571	0.00333518526887886
adenine	0.000152990149948571	0.00333518526887886
carbon	0.000152990149948571	0.00333518526887886
7-dimethyl-8-ribityllumazine	0.000152990149948571	0.00333518526887886
hydroxyacylglutathione	0.000152990149948571	0.00333518526887886
formyltransferase	0.000152990149948571	0.00333518526887886
delta-aminolevulinic	0.000152990149948571	0.00333518526887886
epsilon	0.000152990149948571	0.00333518526887886
dnaj	0.000152990149948571	0.00333518526887886
desulfurase	0.000152990149948571	0.00333518526887886
hydroxymethyltransferase	0.000242980006153217	0.00487077161760012
storage	0.000242980006153217	0.00487077161760012
desuccinylase	0.000242980006153217	0.00487077161760012
phosphoheptose	0.000242980006153217	0.00487077161760012
glutamate	0.000242980006153217	0.00487077161760012
ftsw	0.000242980006153217	0.00487077161760012
tonb	0.000242980006153217	0.00487077161760012
putative	0.000341526362120651	0.00676843154020926
3-deoxy-d-manno-octulosonic-acid	0.000385892645784482	0.00686731402294017
dnak	0.000385892645784482	0.00686731402294017
tyrosyl-trna	0.000385892645784482	0.00686731402294017
cysteinyl-trna	0.000385892645784482	0.00686731402294017
dihydropteroate	0.000385892645784482	0.00686731402294017
rnase	0.000385892645784482	0.00686731402294017
recycling	0.000385892645784482	0.00686731402294017
succinyltransferase	0.000385892645784482	0.00686731402294017
4-hydroxybenzoate	0.000385892645784482	0.00686731402294017
glutamate-1-semialdehyde	0.000385892645784482	0.00686731402294017
glucose-specific	0.000612846007844406	0.0101790803588633
roda	0.000612846007844406	0.0101790803588633
succinyl-diaminopimelate	0.000612846007844406	0.0101790803588633
3-demethylubiquinone-9	0.000612846007844406	0.0101790803588633
processing	0.000612846007844406	0.0101790803588633
oligoribonuclease	0.000612846007844406	0.0101790803588633
adp-heptose	0.000612846007844406	0.0101790803588633
lipopolysaccharide	0.000942060981394125	0.0151549174842725
isocitrate	0.000973251581558783	0.0151549174842725
1-aminomutase	0.000973251581558783	0.0151549174842725
2-octaprenyl-6-methoxyphenol	0.000973251581558783	0.0151549174842725
3-deoxy-manno-octulosonate	0.000973251581558783	0.0151549174842725
iron-sulfur	0.000973251581558783	0.0151549174842725
deoxyuridine	0.000973251581558783	0.0151549174842725
lipoprotein	0.00135266163274417	0.0208764768805826
-triphosphate	0.00154556677609867	0.0210583473243444
rimm	0.00154556677609867	0.0210583473243444
ribose	0.00154556677609867	0.0210583473243444
phosphatidate	0.00154556677609867	0.0210583473243444
3-methyltransferase	0.00154556677609867	0.0210583473243444
thiamine-monophosphate	0.00154556677609867	0.0210583473243444
geranyltranstransferase	0.00154556677609867	0.0210583473243444
cydd	0.00154556677609867	0.0210583473243444
fructose-bisphosphate	0.00154556677609867	0.0210583473243444
nucleotidohydrolase	0.00154556677609867	0.0210583473243444
phosphate	0.00154556677609867	0.0210583473243444
lolb	0.00154556677609867	0.0210583473243444
trna-specific	0.00154556677609867	0.0210583473243444
arginyl-trna	0.00154556677609867	0.0210583473243444
hsca	0.00154556677609867	0.0210583473243444
family	0.00180072217469237	0.0243446470749108
system	0.00200668494768128	0.0269204503750473
regulon	0.00245436601447419	0.0295206207457075
grpe	0.00245436601447419	0.0295206207457075
holo-	0.00245436601447419	0.0295206207457075
-bis	0.00245436601447419	0.0295206207457075
polypeptide	0.00245436601447419	0.0295206207457075
lauroyl	0.00245436601447419	0.0295206207457075
secf	0.00245436601447419	0.0295206207457075
aspartyl-trna	0.00245436601447419	0.0295206207457075
guanosine-3	0.00245436601447419	0.0295206207457075
protoporphyrinogen	0.00245436601447419	0.0295206207457075
histidyl-trna	0.00245436601447419	0.0295206207457075
solvent	0.00245440940833004	0.0295206207457075
organic	0.00245440940833004	0.0295206207457075
phosphoglucomutase	0.00245440940833004	0.0295206207457075
tolerance	0.00245440940833004	0.0295206207457075
periplasmic	0.002815407519516	0.033630621329013
ubie	0.00389744311277674	0.0432938903737747
3-diacylglucosamine	0.00389744311277674	0.0432938903737747
single-strand	0.00389744311277674	0.0432938903737747
3-phosphate	0.00389744311277674	0.0432938903737747
udp-2	0.00389744311277674	0.0432938903737747
activator	0.00389744311277674	0.0432938903737747
2-octaprenyl-3-methyl-6-methoxy-1	0.00389744311277674	0.0432938903737747
4-benzoquinol	0.00389744311277674	0.0432938903737747
rare	0.00389744311277674	0.0432938903737747
zipa	0.00389744311277674	0.0432938903737747
seca	0.00389744311277674	0.0432938903737747
ftsk	0.0042440998008032	0.0468462661557011
phou	0.0061888384114479	0.061325762440711
acyl-	0.0061888384114479	0.061325762440711
omega	0.0061888384114479	0.061325762440711
udp-n-acetylmuramoylalanine--d-glutamate	0.0061888384114479	0.061325762440711
2c-methyl-d-erythritol	0.0061888384114479	0.061325762440711
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine	0.0061888384114479	0.061325762440711
2-dehydro-3-deoxyphosphooctonate	0.0061888384114479	0.061325762440711
4-hydroxy-3-methylbut-2-enyl	0.0061888384114479	0.061325762440711
o-phosphatidyltransferase	0.0061888384114479	0.061325762440711
4-diphosphocytidyl-2-c-methyl-d-erythritol	0.0061888384114479	0.061325762440711
glyceraldehyde	0.0061888384114479	0.061325762440711
-pyrophosphohydrolase	0.0061888384114479	0.061325762440711
metalloprotease	0.0061888384114479	0.061325762440711
nifu-like	0.0061888384114479	0.061325762440711
glucosamine--fructose-6-phosphate	0.0061888384114479	0.061325762440711
mreb	0.0061888384114479	0.061325762440711
enzyme	0.0061888384114479	0.061325762440711
-lipid	0.0061888384114479	0.061325762440711
bifunctional	0.00660983108351649	0.0651273751957783
acetyltransferase	0.00791170235540988	0.0775169039766002
mvin	0.00982714594213071	0.0861233292616882
lolc	0.00982714594213071	0.0861233292616882
mred	0.00982714594213071	0.0861233292616882
repeat	0.00982714594213071	0.0861233292616882
operon	0.00982714594213071	0.0861233292616882
mine	0.00982714594213071	0.0861233292616882
5-tetrahydropyridine-2-carboxylate	0.00982714594213071	0.0861233292616882
nucleotidyltransferase	0.00982714594213071	0.0861233292616882
secg	0.00982714594213071	0.0861233292616882
junction	0.00982714594213071	0.0861233292616882
exonuclease	0.00982714594213071	0.0861233292616882
mrec	0.00982714594213071	0.0861233292616882
nusa	0.00982714594213071	0.0861233292616882
sigma-24	0.00982714594213071	0.0861233292616882
lpta	0.00982714594213071	0.0861233292616882
sigma-32	0.00982714594213071	0.0861233292616882
adp-l-glycero-d-mannoheptose-6-epimerase	0.00982714594213071	0.0861233292616882
5-methylaminomethyl-2-thiouridylate	0.00982714594213071	0.0861233292616882
holliday	0.00982714594213071	0.0861233292616882
chloroplast	0.00982714594213071	0.0861233292616882
groel	0.00982714594213071	0.0861233292616882
lipoic	0.0156039508193741	0.127761925957693
glyceraldehyde-3-phosphate	0.0156039508193741	0.127761925957693
enga	0.0156039508193741	0.127761925957693
adenosine	0.0156039508193741	0.127761925957693
tuse	0.0156039508193741	0.127761925957693
ribose-5-phosphate	0.0156039508193741	0.127761925957693
biotin-	0.0156039508193741	0.127761925957693
cdp-diacylglycerol-serine	0.0156039508193741	0.127761925957693
fold	0.0156039508193741	0.127761925957693
5-tetrahydropyridine-2	0.0156039508193741	0.127761925957693
lysyl-trna	0.0156039508193741	0.127761925957693
site	0.0156039508193741	0.127761925957693
octaprenyltransferase	0.0156039508193741	0.127761925957693
single-stranded	0.0156039508193741	0.127761925957693
diphosphate	0.0183506748882185	0.149549425257257
methenyltetrahydrofolate	0.024775968830155	0.18544759502056
3-phosphatidyltransferase	0.024775968830155	0.18544759502056
cdp-diacylglycerol--glycerol-3-phosphate	0.024775968830155	0.18544759502056
fructose	0.024775968830155	0.18544759502056
adp-heptose-lps	0.024775968830155	0.18544759502056
sigma-e	0.024775968830155	0.18544759502056
rf-1	0.024775968830155	0.18544759502056
-hydroxymyristol	0.024775968830155	0.18544759502056
-subunit	0.024775968830155	0.18544759502056
4-hydroxy-3-methylbut-2-en-1-yl	0.024775968830155	0.18544759502056
tetratricopeptide	0.024775968830155	0.18544759502056
scaffold	0.024775968830155	0.18544759502056
nh3-dependent	0.024775968830155	0.18544759502056
sulfurtransferase	0.024775968830155	0.18544759502056
ftsb	0.024775968830155	0.18544759502056
nad-dependent	0.024775968830155	0.18544759502056
glucose-1-phosphate	0.024775968830155	0.18544759502056
resolvase	0.024775968830155	0.18544759502056
lytb	0.024775968830155	0.18544759502056
methyltransferase	0.0377051920558114	0.273330682370696
d-beta-d-heptose	0.0393383034833972	0.273330682370696
zinc	0.0393383034833972	0.273330682370696
enzymes	0.0393383034833972	0.273330682370696
rsep	0.0393383034833972	0.273330682370696
suppressor	0.0393383034833972	0.273330682370696
monophosphatase	0.0393383034833972	0.273330682370696
lipoyl	0.0393383034833972	0.273330682370696
10-methylene-tetrahydrofolate	0.0393383034833972	0.273330682370696
trna-modifying	0.0393383034833972	0.273330682370696
virulence	0.0393383034833972	0.273330682370696
heptosyl	0.0393383034833972	0.273330682370696
heptosyltransferase-1	0.0393383034833972	0.273330682370696
yfio	0.0393383034833972	0.273330682370696
7-phosphate	0.0393383034833972	0.273330682370696
degs	0.0393383034833972	0.273330682370696
utp--glucose-1-phosphate	0.0393383034833972	0.273330682370696
inositol	0.0393383034833972	0.273330682370696
superfamily	0.0559934132593506	0.378219144854518
triphosphate	0.0624582074071681	0.378219144854518
monooxygenase	0.0624582074071681	0.378219144854518
endoprotease	0.0624582074071681	0.378219144854518
cdp-diglyceride	0.0624582074071681	0.378219144854518
maturation	0.0624582074071681	0.378219144854518
carrier-protein	0.0624582074071681	0.378219144854518
multifunctional	0.0624582074071681	0.378219144854518
insertion	0.0624582074071681	0.378219144854518
hsp70	0.0624582074071681	0.378219144854518
nadp	0.0624582074071681	0.378219144854518
spot	0.0624582074071681	0.378219144854518
rf-2	0.0624582074071681	0.378219144854518
inositol-1-monophosphatase	0.0624582074071681	0.378219144854518
l10e	0.0624582074071681	0.378219144854518
-dependent	0.0624582074071681	0.378219144854518
rpoe	0.0624582074071681	0.378219144854518
nicotinate-nucleotide	0.0624582074071681	0.378219144854518
1-phosphate	0.0624582074071681	0.378219144854518
metallopeptidase	0.0624582074071681	0.378219144854518
6-bisphosphate	0.0624582074071681	0.378219144854518
methylenetetrahydrofolate	0.0624582074071681	0.378219144854518
extragenic	0.0624582074071681	0.378219144854518
ribonucleotide	0.0624582074071681	0.378219144854518
oxoglutarate	0.0624582074071681	0.378219144854518
ygfz	0.0624582074071681	0.378219144854518
6-dicarboxylate	0.0624582074071681	0.378219144854518
containing	0.0624582074071681	0.378219144854518
d-3-hydroxydecanoyl-	0.0624582074071681	0.378219144854518
phosphotidylglycerophosphate	0.0624582074071681	0.378219144854518
yrdc	0.0624582074071681	0.378219144854518
dihydrolipoyl	0.0624582074071681	0.378219144854518
suhb	0.0624582074071681	0.378219144854518
2-thiouridylase	0.0624582074071681	0.378219144854518
folc	0.0624582074071681	0.378219144854518
dehydrase	0.0624582074071681	0.378219144854518
succinyl-transferring	0.0624582074071681	0.378219144854518
assembly	0.0646525469438539	0.390152394014122
gamma	0.0675951947145648	0.406503515800693
related	0.0873831879211587	0.523698555788662
uncharacterized	0.0909146308607007	0.537084876321011
eiia	0.0991636067519299	0.537084876321011
hsp24	0.0991636067519299	0.537084876321011
hlde	0.0991636067519299	0.537084876321011
nad+	0.0991636067519299	0.537084876321011
ppgpp	0.0991636067519299	0.537084876321011
igaa	0.0991636067519299	0.537084876321011
molecular	0.0991636067519299	0.537084876321011
erpa	0.0991636067519299	0.537084876321011
phosphotransferase	0.0991636067519299	0.537084876321011
archaeal	0.0991636067519299	0.537084876321011
udp-n-acetylmuramoyl-l-alanine	0.0991636067519299	0.537084876321011
metal-dependent	0.0991636067519299	0.537084876321011
nucleotidyl	0.0991636067519299	0.537084876321011
exported	0.0991636067519299	0.537084876321011
dsrc	0.0991636067519299	0.537084876321011
sua5	0.0991636067519299	0.537084876321011
ribonucleotide-diphosphate	0.0991636067519299	0.537084876321011
3-deoxy-d-manno-octulosonate	0.0991636067519299	0.537084876321011
phosphatase	0.0991636067519299	0.537084876321011
-cyclic	0.0991636067519299	0.537084876321011
ribosome-associated	0.0991636067519299	0.537084876321011
adp-l-glycero-d-manno-heptose-6-epimerase	0.0991636067519299	0.537084876321011
dihydrolipoyllysine-residue	0.0991636067519299	0.537084876321011
sulfur	0.0991636067519299	0.537084876321011
d-glutamate	0.0991636067519299	0.537084876321011
3-hydroxydecanoyl-	0.0991636067519299	0.537084876321011
mnma	0.0991636067519299	0.537084876321011
