word	p-value	corrected-p-value
cytidylyltransferase	4.74114068415134e-09	1.74473977176769e-06
aldolase	1.37985780832457e-08	2.53893836731721e-06
acid	2.86374905771293e-06	0.000175643275539726
dihydrolipoamide	2.86374905771293e-06	0.000175643275539726
primosomal	2.86374905771293e-06	0.000175643275539726
uroporphyrinogen	2.86374905771293e-06	0.000175643275539726
dihydrodipicolinate	8.31428198218823e-06	0.000437093681349324
diphosphate	6.9996314573108e-05	0.00321983047036297
rrna	0.000202971986441574	0.0072103888667949
processing	0.000202971986441574	0.0072103888667949
ribonuclease	0.000588330055937946	0.0072103888667949
trna	0.000621128569866882	0.0072103888667949
dehydrogenase	0.000657669646048705	0.0072103888667949
putative	0.00119407158727618	0.0072103888667949
d-3-hydroxydecanoyl-	0.00170462997666075	0.0072103888667949
thiamine-monophosphate	0.00170462997666075	0.0072103888667949
subunits	0.00170462997666075	0.0072103888667949
protoporphyrinogen	0.00170462997666075	0.0072103888667949
4-alpha-l-fucosyltransferase	0.00170462997666075	0.0072103888667949
substance	0.00170462997666075	0.0072103888667949
aminopeptidase	0.00170462997666075	0.0072103888667949
acetyltransferase	0.00170462997666075	0.0072103888667949
if-3	0.00170462997666075	0.0072103888667949
phosphotidylglycerophosphate	0.00170462997666075	0.0072103888667949
primase	0.00170462997666075	0.0072103888667949
virulence	0.00170462997666075	0.0072103888667949
polypeptide	0.00170462997666075	0.0072103888667949
seca	0.00170462997666075	0.0072103888667949
secf	0.00170462997666075	0.0072103888667949
carbonic	0.00170462997666075	0.0072103888667949
diaminopimelate	0.00170462997666075	0.0072103888667949
n-succinyltransferase	0.00170462997666075	0.0072103888667949
carrier-protein	0.00170462997666075	0.0072103888667949
dihydroneopterin	0.00170462997666075	0.0072103888667949
pyruvate	0.00170462997666075	0.0072103888667949
lauroyl	0.00170462997666075	0.0072103888667949
2-octaprenyl-6-methoxyphenol	0.00170462997666075	0.0072103888667949
atp-dependent	0.00170462997666075	0.0072103888667949
monooxygenase	0.00170462997666075	0.0072103888667949
-subunit	0.00170462997666075	0.0072103888667949
solvent	0.00170462997666075	0.0072103888667949
organic	0.00170462997666075	0.0072103888667949
epimerase	0.00170462997666075	0.0072103888667949
mvin	0.00170462997666075	0.0072103888667949
utilization	0.00170462997666075	0.0072103888667949
lipoic	0.00170462997666075	0.0072103888667949
anhydrase	0.00170462997666075	0.0072103888667949
translation	0.00170462997666075	0.0072103888667949
dehydratase	0.00170462997666075	0.0072103888667949
regulator	0.00170462997666075	0.0072103888667949
ubie	0.00170462997666075	0.0072103888667949
formyltransferase	0.00170462997666075	0.0072103888667949
dnak	0.00170462997666075	0.0072103888667949
desuccinylase	0.00170462997666075	0.0072103888667949
peptide	0.00170462997666075	0.0072103888667949
nucleotidyltransferase	0.00170462997666075	0.0072103888667949
release	0.00170462997666075	0.0072103888667949
o-phosphatidyltransferase	0.00170462997666075	0.0072103888667949
methionine	0.00170462997666075	0.0072103888667949
tolerance	0.00170462997666075	0.0072103888667949
carbon	0.00170462997666075	0.0072103888667949
oxidase	0.00170462997666075	0.0072103888667949
menaquinone	0.00170462997666075	0.0072103888667949
racemase	0.00170462997666075	0.0072103888667949
lytb	0.00170462997666075	0.0072103888667949
6-bisphosphate	0.00170462997666075	0.0072103888667949
glyceraldehyde	0.00170462997666075	0.0072103888667949
3-deoxy-d-manno-octulosonic-acid	0.00170462997666075	0.0072103888667949
hydroxylase	0.00170462997666075	0.0072103888667949
groel	0.00170462997666075	0.0072103888667949
deformylase	0.00170462997666075	0.0072103888667949
ribosome-binding	0.00170462997666075	0.0072103888667949
lipid	0.00170462997666075	0.0072103888667949
rare	0.00170462997666075	0.0072103888667949
phosphatidate	0.00170462997666075	0.0072103888667949
gamma	0.00170462997666075	0.0072103888667949
delta-aminolevulinic	0.00170462997666075	0.0072103888667949
3-deoxy-manno-octulosonate	0.00170462997666075	0.0072103888667949
sigma-32	0.00170462997666075	0.0072103888667949
geranyltranstransferase	0.00170462997666075	0.0072103888667949
desulfurase	0.00170462997666075	0.0072103888667949
glutamate	0.00170462997666075	0.0072103888667949
storage	0.00170462997666075	0.0072103888667949
cdp-diacylglycerol-serine	0.00170462997666075	0.0072103888667949
3-phosphate	0.00170462997666075	0.0072103888667949
5-tetrahydropyridine-2-carboxylate	0.00170462997666075	0.0072103888667949
fructose	0.00170462997666075	0.0072103888667949
rnase	0.00493700429929726	0.0171397885107678
-bis	0.00493700429929726	0.0171397885107678
p15b	0.00493700429929726	0.0171397885107678
histidyl-trna	0.00493700429929726	0.0171397885107678
succinyl-diaminopimelate	0.00493700429929726	0.0171397885107678
nh3-dependent	0.00493700429929726	0.0171397885107678
2-dehydro-3-deoxyphosphooctonate	0.00493700429929726	0.0171397885107678
recycling	0.00493700429929726	0.0171397885107678
3-demethylubiquinone-9	0.00493700429929726	0.0171397885107678
hydrolase	0.00493700429929726	0.0171397885107678
site	0.00493700429929726	0.0171397885107678
ribosome	0.00493700429929726	0.0171397885107678
-hydroxymyristol	0.00493700429929726	0.0171397885107678
guanosine-3	0.00493700429929726	0.0171397885107678
aspartyl-trna	0.00493700429929726	0.0171397885107678
peptidyl-trna	0.00493700429929726	0.0171397885107678
arginyl-trna	0.00493700429929726	0.0171397885107678
3-methyltransferase	0.00493700429929726	0.0171397885107678
dehydrase	0.00493700429929726	0.0171397885107678
acyl	0.00552959431850927	0.0190176701795459
component	0.0108055667151302	0.0368189680663697
factor	0.0125914947641645	0.0425107346166286
4-diphosphocytidyl-2-c-methyl-d-erythritol	0.0142929321998174	0.0457373830394156
4-hydroxy-3-methylbut-2-en-1-yl	0.0142929321998174	0.0457373830394156
rimm	0.0142929321998174	0.0457373830394156
-pyrophosphohydrolase	0.0142929321998174	0.0457373830394156
5-methylaminomethyl-2-thiouridylate	0.0142929321998174	0.0457373830394156
rf-1	0.0142929321998174	0.0457373830394156
l-cysteine	0.0413622115665289	0.126844115470688
lysyl-trna	0.0413622115665289	0.126844115470688
cysteine	0.0413622115665289	0.126844115470688
-methyltransferase	0.0413622115665289	0.126844115470688
lysyl	0.0413622115665289	0.126844115470688
exported	0.0517166438018978	0.157286982802466
methyltransferase	0.0704543905233335	0.21251816157858
shape-determining	0.0866921371201882	0.2572798908083
gtp-binding	0.0866921371201882	0.2572798908083
2-c-methyl-d-erythritol	0.090025491325233	0.265035046461486
lysrs	0.119649504728825	0.336114639238225
isopentenyl	0.119649504728825	0.336114639238225
chaperone	0.119649504728825	0.336114639238225
enga	0.119649504728825	0.336114639238225
gcpe	0.119649504728825	0.336114639238225
lipopolysaccharide	0.119649504728825	0.336114639238225
hypothetical	0.125548908056797	0.350015137612888
methionyl-trna	0.14170232376545	0.389152650340938
thymidylate	0.14170232376545	0.389152650340938
4-phosphate	0.203709740867091	0.539317875101364
decarboxylase	0.203709740867091	0.539317875101364
ubiquinone	0.203709740867091	0.539317875101364
inner	0.203709740867091	0.539317875101364
helicase	0.203709740867091	0.539317875101364
conserved	0.230619532585964	0.606199914225963
protein-export	0.239534004697671	0.625166764033637
monophosphate	0.276224091053416	0.715848348645472
shock	0.320535999639498	0.816142811882054
heat	0.320535999639498	0.816142811882054
biosynthesis	0.327564854154657	0.816142811882054
repressor	0.345973583297827	0.816142811882054
hisrs	0.345973583297827	0.816142811882054
asprs	0.345973583297827	0.816142811882054
pyrophosphohydrolase	0.345973583297827	0.816142811882054
dhhb	0.345973583297827	0.816142811882054
dhdps	0.345973583297827	0.816142811882054
succinyldiaminopimelate	0.345973583297827	0.816142811882054
operon	0.345973583297827	0.816142811882054
gtp-ch-i	0.345973583297827	0.816142811882054
argrs	0.345973583297827	0.816142811882054
kdops	0.345973583297827	0.816142811882054
polymerase	0.426235275662235	0.99907376715734
precursor	0.429310435234333	0.999912912444522
chloroplast	0.475256017808021	1
possible	0.475256017808021	1
cyclohydrolase	0.564857512466923	1
reductase	0.566686032092918	1
export	0.572297661866829	1
replication	0.631812962885932	1
translocase	0.631812962885932	1
acyltransferase	0.631812962885932	1
dna-directed	0.631812962885932	1
preprotein	0.631812962885932	1
initiation	0.631812962885932	1
topoisomerase	0.631812962885932	1
probable	0.716351362579246	1
lipoprotein	0.888668223278463	1
membrane	0.891859335412316	1
carrier	0.923459787542736	1
synthetase	0.946094709932313	1
biotin	0.948933272118932	1
beta	0.957333681623025	1
transferase	0.966953354279225	1
ligase	0.974545558056645	1
kinase	0.974697680327342	1
transport	0.978118562026864	1
synthase	0.987201422793949	1
protein	0.987645111865367	1
chain	0.999691167500788	1
ribosomal	0.999834832210818	1
subunit	0.999999999999083	1
cell	1	1
division	1	1
alpha	1	1
riboflavin	1	1
atp-binding	1	1
