word	p-value	corrected-p-value
dehydrogenase	0.00112905730675622	0.300168395292308
relay	0.00121035643263028	0.300168395292308
sulfur	0.00121035643263028	0.300168395292308
dihydrodipicolinate	0.00464770012586497	0.576314815607257
isomerase	0.00464770012586497	0.576314815607257
cytidylyltransferase	0.00464770012586497	0.576314815607257
repressor	0.0178282358434877	0.747461674548777
seca	0.0178282358434877	0.747461674548777
primosomal	0.0178282358434877	0.747461674548777
serine	0.0183970748988038	0.747461674548777
hydroxylase	0.057369842996356	0.747461674548777
yfio	0.0683163896092968	0.747461674548777
rsep	0.0683163896092968	0.747461674548777
tusd	0.0683163896092968	0.747461674548777
tuse	0.0683163896092968	0.747461674548777
tusb	0.0683163896092968	0.747461674548777
tusc	0.0683163896092968	0.747461674548777
heptosyltransferase	0.0683163896092968	0.747461674548777
ribonuclease	0.0683163896092968	0.747461674548777
rpoe	0.0683163896092968	0.747461674548777
rpoh	0.0683163896092968	0.747461674548777
aldolase	0.0683163896092968	0.747461674548777
2-c-methyl-d-erythritol	0.0683163896092968	0.747461674548777
topological	0.0683163896092968	0.747461674548777
dsrf	0.0683163896092968	0.747461674548777
secb	0.0683163896092968	0.747461674548777
n-succinyltransferase	0.0683163896092968	0.747461674548777
cysteinyl-trna	0.0683163896092968	0.747461674548777
dihydroneopterin	0.0683163896092968	0.747461674548777
diphosphate	0.0683163896092968	0.747461674548777
ftsl	0.0683163896092968	0.747461674548777
2-octaprenyl-6-methoxyphenol	0.0683163896092968	0.747461674548777
dihydrolipoamide	0.0683163896092968	0.747461674548777
5-tetrahydropyridine-2	0.0683163896092968	0.747461674548777
specificity	0.0683163896092968	0.747461674548777
sos-response	0.0683163896092968	0.747461674548777
4-hydroxy-3-methylbut-2-en-1-yl	0.0683163896092968	0.747461674548777
cysteine	0.0683163896092968	0.747461674548777
mine	0.0683163896092968	0.747461674548777
3-deoxy-d-manno-octulosonate	0.0683163896092968	0.747461674548777
desuccinylase	0.0683163896092968	0.747461674548777
metalloprotease	0.0683163896092968	0.747461674548777
o-acetyltransferase	0.0683163896092968	0.747461674548777
6-dicarboxylate	0.0683163896092968	0.747461674548777
phosphoheptose	0.0683163896092968	0.747461674548777
isocitrate	0.0683163896092968	0.747461674548777
rimm	0.0683163896092968	0.747461674548777
menaquinone	0.0683163896092968	0.747461674548777
5-methylaminomethyl-2-thiouridylate	0.0683163896092968	0.747461674548777
adenylosuccinate	0.0683163896092968	0.747461674548777
iscs	0.0683163896092968	0.747461674548777
tigr00043	0.0683163896092968	0.747461674548777
l25p	0.0683163896092968	0.747461674548777
ubiquinone	0.0683163896092968	0.747461674548777
hydroxymethyltransferase	0.0683163896092968	0.747461674548777
rrna	0.0683163896092968	0.747461674548777
dnak	0.0683163896092968	0.747461674548777
ribosome-binding	0.0683163896092968	0.747461674548777
lyase	0.0683163896092968	0.747461674548777
processing	0.0683163896092968	0.747461674548777
lexa	0.0683163896092968	0.747461674548777
ribonucleoside-diphosphate	0.0683163896092968	0.747461674548777
epsilon	0.0683163896092968	0.747461674548777
cytidylate	0.0683163896092968	0.747461674548777
transcriptional	0.0683163896092968	0.747461674548777
desulfurase	0.0683163896092968	0.747461674548777
sulfurtransferase	0.0683163896092968	0.747461674548777
uroporphyrinogen	0.0683163896092968	0.747461674548777
sigma	0.115828995142684	0.982644120765668
atp-dependent	0.169292697140915	0.982644120765668
-methyltransferase	0.169292697140915	0.982644120765668
translocase	0.18754989104957	0.982644120765668
reductase	0.18754989104957	0.982644120765668
chaperone	0.187842329551722	0.982644120765668
helicase	0.187842329551722	0.982644120765668
d-alpha	0.261510128913444	0.982644120765668
pria	0.261510128913444	0.982644120765668
03989	0.261510128913444	0.982644120765668
2-octaprenyl-3-methyl-6-methoxy-1	0.261510128913444	0.982644120765668
00856	0.261510128913444	0.982644120765668
00857	0.261510128913444	0.982644120765668
00858	0.261510128913444	0.982644120765668
rnase	0.261510128913444	0.982644120765668
01850	0.261510128913444	0.982644120765668
lipoic	0.261510128913444	0.982644120765668
01150	0.261510128913444	0.982644120765668
00054	0.261510128913444	0.982644120765668
glyceraldehyde-3-phosphate	0.261510128913444	0.982644120765668
phage	0.261510128913444	0.982644120765668
succinyl-transferring	0.261510128913444	0.982644120765668
acid	0.261510128913444	0.982644120765668
dsvc	0.261510128913444	0.982644120765668
02570	0.261510128913444	0.982644120765668
adp-l-glycero-d-manno-heptose-6-epimerase	0.261510128913444	0.982644120765668
00626	0.261510128913444	0.982644120765668
d-beta-d-heptose	0.261510128913444	0.982644120765668
4-benzoquinol	0.261510128913444	0.982644120765668
01025	0.261510128913444	0.982644120765668
01746	0.261510128913444	0.982644120765668
02072	0.261510128913444	0.982644120765668
02146	0.261510128913444	0.982644120765668
01801	0.261510128913444	0.982644120765668
dsrc	0.261510128913444	0.982644120765668
dsre	0.261510128913444	0.982644120765668
03774	0.261510128913444	0.982644120765668
dsrh	0.261510128913444	0.982644120765668
s15p	0.261510128913444	0.982644120765668
03102	0.261510128913444	0.982644120765668
02424	0.261510128913444	0.982644120765668
03962	0.261510128913444	0.982644120765668
oxoglutarate	0.261510128913444	0.982644120765668
00015	0.261510128913444	0.982644120765668
restart	0.261510128913444	0.982644120765668
beta-d-heptose	0.261510128913444	0.982644120765668
nadp	0.261510128913444	0.982644120765668
00039	0.261510128913444	0.982644120765668
01551	0.261510128913444	0.982644120765668
-butenyl	0.261510128913444	0.982644120765668
02349	0.261510128913444	0.982644120765668
03609	0.261510128913444	0.982644120765668
s21p	0.261510128913444	0.982644120765668
02531	0.261510128913444	0.982644120765668
03176	0.261510128913444	0.982644120765668
04346	0.261510128913444	0.982644120765668
1-phosphate	0.261510128913444	0.982644120765668
03425	0.261510128913444	0.982644120765668
ubie	0.261510128913444	0.982644120765668
00942	0.261510128913444	0.982644120765668
nad-dependent	0.261510128913444	0.982644120765668
01830	0.261510128913444	0.982644120765668
class	0.261510128913444	0.982644120765668
lipoate-protein	0.261510128913444	0.982644120765668
03665	0.261510128913444	0.982644120765668
succinyl-diaminopimelate	0.261510128913444	0.982644120765668
l11p	0.261510128913444	0.982644120765668
giyceraldehyde-3-phosphate	0.261510128913444	0.982644120765668
02832	0.261510128913444	0.982644120765668
02833	0.261510128913444	0.982644120765668
02576	0.261510128913444	0.982644120765668
02375	0.261510128913444	0.982644120765668
2-oxoglutarate	0.261510128913444	0.982644120765668
00875	0.261510128913444	0.982644120765668
01903	0.261510128913444	0.982644120765668
01712	0.261510128913444	0.982644120765668
00614	0.261510128913444	0.982644120765668
00616	0.261510128913444	0.982644120765668
00758	0.261510128913444	0.982644120765668
lipoate	0.261510128913444	0.982644120765668
01432	0.261510128913444	0.982644120765668
succinyldiaminopimelate	0.261510128913444	0.982644120765668
alternative	0.261510128913444	0.982644120765668
02458	0.261510128913444	0.982644120765668
00876	0.261510128913444	0.982644120765668
sigma-24	0.261510128913444	0.982644120765668
03936	0.261510128913444	0.982644120765668
01133	0.261510128913444	0.982644120765668
1-kinase	0.261510128913444	0.982644120765668
4-diphosphate	0.261510128913444	0.982644120765668
nadp-dependent	0.261510128913444	0.982644120765668
7-phosphate	0.261510128913444	0.982644120765668
6-epimerase	0.261510128913444	0.982644120765668
methyltransferases	0.261510128913444	0.982644120765668
00625	0.261510128913444	0.982644120765668
00627	0.261510128913444	0.982644120765668
phosphorylating	0.261510128913444	0.982644120765668
hlde	0.261510128913444	0.982644120765668
autopeptidases	0.261510128913444	0.982644120765668
1-hydroxy-2-methyl-2-	0.261510128913444	0.982644120765668
01323	0.261510128913444	0.982644120765668
