word	p-value	corrected-p-value
ribonuclease	0.000434274200843384	0.309637505201333
putative	0.0122843249887114	0.991232722597235
diphosphate	0.0136305962341359	0.991232722597235
component	0.0322177729170485	0.991232722597235
repressor	0.0322177729170485	0.991232722597235
hypothetical	0.0660699730675898	0.991232722597235
conserved	0.0660699730675898	0.991232722597235
phage	0.0761086519634624	0.991232722597235
regulator	0.0761086519634624	0.991232722597235
cytidylyltransferase	0.0761086519634624	0.991232722597235
family	0.106566479648699	0.991232722597235
dehydrogenase	0.121053171878138	0.991232722597235
heptosyltransferase	0.179692821141534	0.991232722597235
aldolase	0.179692821141534	0.991232722597235
dihydrodipicolinate	0.179692821141534	0.991232722597235
seca	0.179692821141534	0.991232722597235
dehydratase	0.179692821141534	0.991232722597235
nad-dependent	0.179692821141534	0.991232722597235
serine	0.179692821141534	0.991232722597235
4-hydroxy-3-methylbut-2-en-1-yl	0.179692821141534	0.991232722597235
hydrolase	0.179692821141534	0.991232722597235
isomerase	0.179692821141534	0.991232722597235
primosomal	0.179692821141534	0.991232722597235
ribosome	0.179692821141534	0.991232722597235
beta-hydroxyacyl-	0.179692821141534	0.991232722597235
ribonucleoside-diphosphate	0.179692821141534	0.991232722597235
bifunctional	0.179692821141534	0.991232722597235
chaperone	0.179692821141534	0.991232722597235
sulfurtransferase	0.179692821141534	0.991232722597235
reductase	0.337387775837755	0.991232722597235
factor	0.354653741525548	0.991232722597235
lipopolysaccharide	0.359603503283712	0.991232722597235
polymerase	0.375761890699613	0.991232722597235
protein-export	0.386861159497677	0.991232722597235
sigma	0.386861159497677	0.991232722597235
chain	0.424019607843137	0.991232722597235
yfio	0.424019607843137	0.991232722597235
rsep	0.424019607843137	0.991232722597235
03989	0.424019607843137	0.991232722597235
ycio	0.424019607843137	0.991232722597235
tuse	0.424019607843137	0.991232722597235
3-deoxy-d-manno-octulosonic-acid	0.424019607843137	0.991232722597235
tusb	0.424019607843137	0.991232722597235
tusc	0.424019607843137	0.991232722597235
00856	0.424019607843137	0.991232722597235
00857	0.424019607843137	0.991232722597235
00858	0.424019607843137	0.991232722597235
01850	0.424019607843137	0.991232722597235
02831	0.424019607843137	0.991232722597235
02036	0.424019607843137	0.991232722597235
00412	0.424019607843137	0.991232722597235
protoporphyrinogen	0.424019607843137	0.991232722597235
01150	0.424019607843137	0.991232722597235
succinyl-transferring	0.424019607843137	0.991232722597235
acid	0.424019607843137	0.991232722597235
uroporphyrinogen-iii	0.424019607843137	0.991232722597235
02359	0.424019607843137	0.991232722597235
03115	0.424019607843137	0.991232722597235
-bis	0.424019607843137	0.991232722597235
04086	0.424019607843137	0.991232722597235
scaffold	0.424019607843137	0.991232722597235
bira	0.424019607843137	0.991232722597235
ygfz	0.424019607843137	0.991232722597235
01633	0.424019607843137	0.991232722597235
04434	0.424019607843137	0.991232722597235
00581	0.424019607843137	0.991232722597235
05001	0.424019607843137	0.991232722597235
rpoe	0.424019607843137	0.991232722597235
rpoh	0.424019607843137	0.991232722597235
methyltransferase	0.424019607843137	0.991232722597235
01025	0.424019607843137	0.991232722597235
03938	0.424019607843137	0.991232722597235
01746	0.424019607843137	0.991232722597235
02349	0.424019607843137	0.991232722597235
relay	0.424019607843137	0.991232722597235
2-c-methyl-d-erythritol	0.424019607843137	0.991232722597235
tusd	0.424019607843137	0.991232722597235
primase	0.424019607843137	0.991232722597235
05453	0.424019607843137	0.991232722597235
arginyl-trna	0.424019607843137	0.991232722597235
01551	0.424019607843137	0.991232722597235
02072	0.424019607843137	0.991232722597235
udp-2	0.424019607843137	0.991232722597235
