word	p-value	corrected-p-value
cytidylyltransferase	4.48332156120412e-11	1.81574523228767e-08
aldolase	1.39997558940207e-10	2.8349505685392e-08
acid	1.28699666642989e-07	1.04246729980821e-05
primosomal	1.28699666642989e-07	1.04246729980821e-05
uroporphyrinogen	1.28699666642989e-07	1.04246729980821e-05
dihydrodipicolinate	4.00753298254688e-07	2.70508476321914e-05
diphosphate	1.24739189946138e-06	7.21705313259797e-05
rrna	3.7526537885485e-05	0.00168869420484683
processing	3.7526537885485e-05	0.00168869420484683
ribonuclease	0.000116619235087657	0.00276826611951114
dehydratase	0.000116619235087657	0.00276826611951114
hydroxylase	0.000116619235087657	0.00276826611951114
protoporphyrinogen	0.000362266924281705	0.00276826611951114
substance	0.000362266924281705	0.00276826611951114
aminopeptidase	0.000362266924281705	0.00276826611951114
if-3	0.000362266924281705	0.00276826611951114
primase	0.000362266924281705	0.00276826611951114
polypeptide	0.000362266924281705	0.00276826611951114
subunits	0.000362266924281705	0.00276826611951114
seca	0.000362266924281705	0.00276826611951114
carbonic	0.000362266924281705	0.00276826611951114
diaminopimelate	0.000362266924281705	0.00276826611951114
n-succinyltransferase	0.000362266924281705	0.00276826611951114
dihydroneopterin	0.000362266924281705	0.00276826611951114
anhydrase	0.000362266924281705	0.00276826611951114
2-octaprenyl-6-methoxyphenol	0.000362266924281705	0.00276826611951114
-subunit	0.000362266924281705	0.00276826611951114
epimerase	0.000362266924281705	0.00276826611951114
utilization	0.000362266924281705	0.00276826611951114
lipoic	0.000362266924281705	0.00276826611951114
dnak	0.000362266924281705	0.00276826611951114
o-phosphatidyltransferase	0.000362266924281705	0.00276826611951114
desuccinylase	0.000362266924281705	0.00276826611951114
release	0.000362266924281705	0.00276826611951114
methionine	0.000362266924281705	0.00276826611951114
oxidase	0.000362266924281705	0.00276826611951114
menaquinone	0.000362266924281705	0.00276826611951114
glyceraldehyde	0.000362266924281705	0.00276826611951114
3-deoxy-d-manno-octulosonic-acid	0.000362266924281705	0.00276826611951114
formyltransferase	0.000362266924281705	0.00276826611951114
glutamate	0.000362266924281705	0.00276826611951114
deformylase	0.000362266924281705	0.00276826611951114
ribosome-binding	0.000362266924281705	0.00276826611951114
racemase	0.000362266924281705	0.00276826611951114
rare	0.000362266924281705	0.00276826611951114
phosphatidate	0.000362266924281705	0.00276826611951114
gamma	0.000362266924281705	0.00276826611951114
delta-aminolevulinic	0.000362266924281705	0.00276826611951114
3-deoxy-manno-octulosonate	0.000362266924281705	0.00276826611951114
sigma-32	0.000362266924281705	0.00276826611951114
cdp-diacylglycerol-serine	0.000362266924281705	0.00276826611951114
3-phosphate	0.000362266924281705	0.00276826611951114
5-tetrahydropyridine-2-carboxylate	0.000362266924281705	0.00276826611951114
trna	0.000559883785689489	0.00419912839267116
rnase	0.00112490052575136	0.00542362753487263
d-3-hydroxydecanoyl-	0.00112490052575136	0.00542362753487263
4-alpha-l-fucosyltransferase	0.00112490052575136	0.00542362753487263
-bis	0.00112490052575136	0.00542362753487263
phosphotidylglycerophosphate	0.00112490052575136	0.00542362753487263
carrier-protein	0.00112490052575136	0.00542362753487263
dihydrolipoamide	0.00112490052575136	0.00542362753487263
monooxygenase	0.00112490052575136	0.00542362753487263
histidyl-trna	0.00112490052575136	0.00542362753487263
mvin	0.00112490052575136	0.00542362753487263
secf	0.00112490052575136	0.00542362753487263
ubie	0.00112490052575136	0.00542362753487263
succinyl-diaminopimelate	0.00112490052575136	0.00542362753487263
nucleotidyltransferase	0.00112490052575136	0.00542362753487263
nh3-dependent	0.00112490052575136	0.00542362753487263
2-dehydro-3-deoxyphosphooctonate	0.00112490052575136	0.00542362753487263
recycling	0.00112490052575136	0.00542362753487263
3-demethylubiquinone-9	0.00112490052575136	0.00542362753487263
lytb	0.00112490052575136	0.00542362753487263
6-bisphosphate	0.00112490052575136	0.00542362753487263
ribosome	0.00112490052575136	0.00542362753487263
guanosine-3	0.00112490052575136	0.00542362753487263
groel	0.00112490052575136	0.00542362753487263
peptidyl-trna	0.00112490052575136	0.00542362753487263
arginyl-trna	0.00112490052575136	0.00542362753487263
3-methyltransferase	0.00112490052575136	0.00542362753487263
-hydroxymyristol	0.00112490052575136	0.00542362753487263
fructose	0.00112490052575136	0.00542362753487263
aspartyl-trna	0.00112490052575136	0.00542362753487263
virulence	0.00112490052575136	0.00542362753487263
factor	0.00178780590968242	0.0085183693343692
peptide	0.00208180074864004	0.00969114141608297
hydrolase	0.00208180074864004	0.00969114141608297
solvent	0.00268028877363167	0.0120612994813425
organic	0.00268028877363167	0.0120612994813425
tolerance	0.00268028877363167	0.0120612994813425
acyl	0.00285059524022853	0.012686715080138
putative	0.00319901559040311	0.0140826229794919
4-diphosphocytidyl-2-c-methyl-d-erythritol	0.00349161725139265	0.0142838887556972
p15b	0.00349161725139265	0.0142838887556972
4-hydroxy-3-methylbut-2-en-1-yl	0.00349161725139265	0.0142838887556972
-pyrophosphohydrolase	0.00349161725139265	0.0142838887556972
5-methylaminomethyl-2-thiouridylate	0.00349161725139265	0.0142838887556972
site	0.00349161725139265	0.0142838887556972
dehydrase	0.00349161725139265	0.0142838887556972
dehydrogenase	0.00389807423458463	0.0157872006500677
translation	0.00674534052441257	0.0270481476473969
lysyl-trna	0.0108334392066391	0.0421879122950848
rimm	0.0108334392066391	0.0421879122950848
rf-1	0.0108334392066391	0.0421879122950848
methyltransferase	0.0248021289050145	0.0956653543479131
2-c-methyl-d-erythritol	0.0323054150215116	0.123431066827474
chaperone	0.033599546348802	0.125998298808007
lysyl	0.033599546348802	0.125998298808007
shape-determining	0.0383561118253935	0.141220229902585
gtp-binding	0.0383561118253935	0.141220229902585
-methyltransferase	0.0402007270276246	0.145368700412393
exported	0.0402007270276246	0.145368700412393
component	0.0887723631741601	0.312633105091607
methionyl-trna	0.0887723631741601	0.312633105091607
thymidylate	0.0887723631741601	0.312633105091607
lysrs	0.104166471652294	0.351561841826492
isopentenyl	0.104166471652294	0.351561841826492
enga	0.104166471652294	0.351561841826492
gcpe	0.104166471652294	0.351561841826492
lipopolysaccharide	0.104166471652294	0.351561841826492
4-phosphate	0.129671460704166	0.426967004757618
decarboxylase	0.129671460704166	0.426967004757618
ubiquinone	0.129671460704166	0.426967004757618
protein-export	0.157065685841772	0.512996796499335
hypothetical	0.163876295895983	0.530959198702986
inner	0.215602819556868	0.69300906286136
precursor	0.241745865109276	0.770921853301233
monophosphate	0.245300322259278	0.776145550898497
conserved	0.312063931791358	0.832732425089113
4-benzoquinol	0.322812322812323	0.832732425089113
2-oxoglutarate	0.322812322812323	0.832732425089113
repressor	0.322812322812323	0.832732425089113
4-hydroxy-3-methylbut-2-enyl	0.322812322812323	0.832732425089113
asprs	0.322812322812323	0.832732425089113
pyrophosphohydrolase	0.322812322812323	0.832732425089113
udp-2	0.322812322812323	0.832732425089113
3-diacylglucosamine	0.322812322812323	0.832732425089113
dhhb	0.322812322812323	0.832732425089113
gtpase	0.322812322812323	0.832732425089113
pyruvate	0.322812322812323	0.832732425089113
fructose-bisphosphate	0.322812322812323	0.832732425089113
succinyldiaminopimelate	0.322812322812323	0.832732425089113
dhdps	0.322812322812323	0.832732425089113
dihydrolipoyl	0.322812322812323	0.832732425089113
class	0.322812322812323	0.832732425089113
2-octaprenyl-3-methyl-6-methoxy-1	0.322812322812323	0.832732425089113
trna-specific	0.322812322812323	0.832732425089113
cdp-diacylglycerol--glycerol-3-phosphate	0.322812322812323	0.832732425089113
operon	0.322812322812323	0.832732425089113
3-phosphatidyltransferase	0.322812322812323	0.832732425089113
hisrs	0.322812322812323	0.832732425089113
complexes	0.322812322812323	0.832732425089113
trna-modifying	0.322812322812323	0.832732425089113
gtp-ch-i	0.322812322812323	0.832732425089113
adenosine	0.322812322812323	0.832732425089113
argrs	0.322812322812323	0.832732425089113
kdops	0.322812322812323	0.832732425089113
reductase	0.359189266758724	0.920706664792931
chloroplast	0.411996905032252	1
possible	0.411996905032252	1
cyclohydrolase	0.416982342986375	1
replication	0.540720535169043	1
translocase	0.540720535169043	1
dna-directed	0.540720535169043	1
preprotein	0.540720535169043	1
initiation	0.540720535169043	1
topoisomerase	0.540720535169043	1
chaperonin	0.541458173972352	1
probable	0.597645598294717	1
polymerase	0.636642359126245	1
permease	0.689537099828889	1
export	0.689537099828889	1
membrane	0.81540936193066	1
lipoprotein	0.848737335235479	1
biosynthesis	0.848737335235479	1
shock	0.849858822921421	1
heat	0.849858822921421	1
carrier	0.89109389226599	1
synthetase	0.909596826432709	1
beta	0.944388012154849	1
transferase	0.955210182721083	1
biotin	0.955886094818643	1
deaminase	0.955886094818643	1
synthase	0.957162621153111	1
ligase	0.964099308173812	1
protein	0.966480394935042	1
transport	0.96743593551299	1
ribosomal	0.998704370123182	1
chain	0.999369445172836	1
outer	0.999401916775496	1
kinase	0.999794487167856	1
subunit	0.999999999973338	1
cell	1	1
division	1	1
alpha	1	1
riboflavin	1	1
carboxylase	1	1
atp-binding	1	1
signal	1	1
transporter	1	1
transcription	1	1
udp-n-acetylglucosamine	1	1
gyrase	1	1
penicillin-binding	1	1
elongation	1	1
acyltransferase	1	1
beta-subunit	1	1
delta	1	1
peptidase	1	1
pyrophosphokinase	1	1
glycine-trna	1	1
phenylalanyl-trna	1	1
glutamyl-trna	1	1
integral	1	1
antitermination	1	1
termination	1	1
inorganic	1	1
-kinase	1	1
adenylyltransferase	1	1
carboxyl	1	1
acetyl-coenzyme	1	1
sigma-70	1	1
coa-acyl	1	1
glucosamine--fructose-6-phosphate	1	1
prolyl-trna	1	1
if-1	1	1
valyl-trna	1	1
ribose-phosphate	1	1
1-acyl-glycerol-3-phosphate	1	1
roda	1	1
aspartate-semialdehyde	1	1
sece	1	1
4-cyclodiphosphate	1	1
ftsa	1	1
ftsw	1	1
ftsq	1	1
flavodoxin	1	1
ftsz	1	1
apolipoprotein	1	1
undecaprenyl	1	1
nucleotidohydrolase	1	1
